OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ord200992,2024-08-27,c97907,printer,3,586.21,933 main st,gift card,pending,trk89637569,4,winter15,referral,1758.63
ord200993,2024-04-06,c61384,monitor,3,267.45,576 main st,gift card,delivered,trk33323210,5,winter15,instagram,802.35
ord200994,2024-06-27,c27613,tablet,4,615.65,971 main st,debit card,delivered,trk63701318,9,winter15,google,2462.6
ord200995,2023-11-18,c99271,monitor,2,113.29,959 main st,cash,pending,trk87832736,5,save10,facebook,226.58
ord200996,2024-04-28,c28648,monitor,4,473.86,101 main st,debit card,delivered,trk92240846,7,save10,facebook,1895.44
ord200997,2023-11-27,c26210,laptop,3,444.75,805 main st,cash,delivered,trk40616861,6,save10,facebook,1334.25
ord200998,2023-05-19,c90350,phone,2,183.67,783 main st,debit card,cancelled,trk22824230,6,save10,google,367.34
ord200999,2023-12-24,c61957,printer,1,483.38,652 main st,cash,pending,trk43983841,6,freeship,google,483.38
ord201000,2023-06-21,c90132,printer,5,260.93,582 main st,online,delivered,trk52664903,9,save10,email,1304.65
ord201001,2023-12-08,c31371,printer,2,253.68,122 main st,gift card,shipped,trk19554327,6,freeship,referral,507.36
ord201002,2025-06-19,c83911,tablet,4,699.88,944 main st,cash,pending,trk33188106,5,winter15,referral,2799.52
ord201003,2023-01-11,c84700,printer,5,319.97,582 main st,cash,shipped,trk14706969,7,save10,google,1599.85
ord201004,2025-06-09,c87529,chair,4,246.91,296 main st,online,pending,trk15739505,8,save10,referral,987.64
ord201005,2023-03-02,c38065,printer,3,392.85,426 main st,credit card,returned,trk11448295,6,freeship,google,1178.55
ord201006,2024-05-27,c27435,tablet,5,420.98,860 main st,cash,delivered,trk91458233,7,save10,facebook,2104.9
ord201007,2024-03-20,c46651,monitor,2,73.26,839 main st,cash,pending,trk60444502,4,winter15,facebook,146.52
ord201008,2023-01-13,c62557,monitor,3,410.88,257 main st,cash,delivered,trk12742366,8,freeship,instagram,1232.64
ord201009,2023-09-02,c54494,tablet,2,176.46,696 main st,credit card,delivered,trk95958645,2,freeship,email,352.92
ord201010,2023-03-31,c33729,monitor,3,659.57,533 main st,credit card,cancelled,trk35649833,6,save10,email,1978.71
ord201011,2024-12-03,c47823,phone,2,478.36,654 main st,online,shipped,trk22271097,3,freeship,google,956.72
ord201012,2024-12-03,c84570,printer,4,30.05,301 main st,online,returned,trk12551882,6,freeship,facebook,120.2
ord201013,2025-04-26,c91123,laptop,4,300.56,842 main st,cash,cancelled,trk49568409,9,freeship,facebook,1202.24
ord201014,2024-02-04,c92548,tablet,5,226.45,160 main st,debit card,returned,trk21682892,6,freeship,email,1132.25
ord201015,2024-01-26,c97454,printer,2,349.4,892 main st,online,shipped,trk73249329,2,save10,instagram,698.8
ord201016,2023-12-29,c20257,tablet,5,268.78,669 main st,debit card,delivered,trk62135578,7,winter15,email,1343.9
ord201017,2024-08-25,c51694,chair,2,680.85,953 main st,gift card,delivered,trk83122112,6,freeship,referral,1361.7
ord201018,2023-07-08,c77499,laptop,3,182.48,209 main st,cash,delivered,trk20703086,3,freeship,instagram,547.44
ord201019,2024-04-06,c28386,desk,1,277.09,293 main st,cash,returned,trk32954229,2,save10,referral,277.09
ord201020,2024-04-22,c50211,tablet,2,26.5,312 main st,online,delivered,trk47787981,3,save10,instagram,53.0
ord201021,2023-10-23,c74519,phone,3,315.27,309 main st,credit card,cancelled,trk97351945,4,save10,email,945.81
ord201022,2025-02-24,c19071,tablet,3,450.98,396 main st,credit card,shipped,trk66537096,8,save10,referral,1352.94
ord201023,2024-09-23,c65251,laptop,5,233.67,291 main st,cash,shipped,trk32059025,10,freeship,referral,1168.35
ord201024,2024-01-29,c90612,chair,3,367.75,731 main st,cash,pending,trk93022878,7,freeship,facebook,1103.25
ord201025,2025-05-17,c28406,chair,1,23.53,174 main st,gift card,delivered,trk98841457,2,freeship,instagram,23.53
ord201026,2023-05-01,c55454,monitor,1,677.48,807 main st,online,delivered,trk13281370,1,winter15,facebook,677.48
ord201027,2024-05-21,c93467,laptop,4,554.83,983 main st,cash,returned,trk77377373,6,freeship,google,2219.32
ord201028,2023-02-17,c60042,desk,4,440.31,610 main st,cash,cancelled,trk84651559,6,freeship,instagram,1761.24
ord201029,2025-03-01,c44733,desk,1,87.06,851 main st,credit card,shipped,trk41500198,4,freeship,email,87.06
ord201030,2023-10-02,c61773,phone,4,245.28,176 main st,credit card,delivered,trk12936357,6,winter15,email,981.12
ord201032,2023-04-20,c26188,chair,1,618.68,990 main st,online,delivered,trk61634201,6,winter15,referral,618.68
ord201033,2024-12-24,c20338,monitor,1,370.85,331 main st,gift card,delivered,trk30654048,2,freeship,referral,370.85
ord201034,2024-06-16,c84524,printer,4,517.98,766 main st,cash,cancelled,trk76751888,8,freeship,facebook,2071.92
ord201035,2023-11-12,c70315,laptop,4,506.11,911 main st,cash,cancelled,trk97732085,5,freeship,referral,2024.44
ord201036,2024-05-31,c98278,phone,3,413.83,552 main st,gift card,shipped,trk49684737,8,save10,facebook,1241.49
ord201037,2023-12-13,c32347,printer,1,249.81,408 main st,cash,pending,trk54073964,1,save10,google,249.81
ord201038,2025-03-15,c77961,tablet,3,362.53,422 main st,debit card,returned,trk28969024,5,freeship,facebook,1087.59
ord201039,2025-06-28,c49137,desk,2,299.23,177 main st,credit card,cancelled,trk79362428,2,winter15,instagram,598.46
ord201040,2023-11-15,c13169,tablet,1,536.07,932 main st,debit card,delivered,trk66288666,5,freeship,google,536.07
ord201041,2023-02-11,c21167,monitor,4,558.9,948 main st,gift card,shipped,trk97737564,9,winter15,google,2235.6
ord201042,2024-12-09,c59724,tablet,2,409.75,414 main st,debit card,shipped,trk67878272,2,winter15,facebook,819.5
ord201043,2025-01-11,c43965,tablet,2,179.96,675 main st,gift card,shipped,trk94346739,5,freeship,instagram,359.92
ord201044,2025-06-22,c63018,printer,1,38.49,215 main st,credit card,delivered,trk52335337,4,freeship,referral,38.49
ord201045,2024-09-20,c11893,laptop,5,316.4,671 main st,gift card,returned,trk72012758,7,freeship,email,1582.0
ord201046,2024-10-07,c85421,tablet,3,547.15,466 main st,online,shipped,trk16524006,4,winter15,instagram,1641.45
ord201047,2023-06-23,c81726,chair,4,540.34,394 main st,gift card,shipped,trk69872994,6,winter15,referral,2161.36
ord201048,2024-09-09,c57601,monitor,4,73.65,889 main st,debit card,shipped,trk21153699,9,freeship,google,294.6
ord201049,2024-07-18,c60575,desk,5,391.86,587 main st,credit card,shipped,trk44468232,6,freeship,instagram,1959.3
ord201050,2023-08-20,c70659,laptop,5,69.7,722 main st,online,returned,trk49663597,9,freeship,instagram,348.5
ord201051,2025-03-05,c35043,monitor,5,26.43,820 main st,gift card,shipped,trk65097450,5,freeship,facebook,132.15
ord201052,2023-09-11,c12301,tablet,1,531.74,493 main st,online,shipped,trk25145796,1,winter15,google,531.74
ord201053,2024-09-15,c32798,phone,2,496.62,679 main st,online,pending,trk37375451,2,save10,instagram,993.24
ord201054,2023-11-29,c42949,printer,1,660.66,447 main st,debit card,delivered,trk46415143,3,winter15,instagram,660.66
ord201055,2023-10-23,c10787,monitor,4,274.82,932 main st,debit card,delivered,trk91512567,9,winter15,email,1099.28
ord201056,2024-06-14,c26152,phone,2,486.35,790 main st,online,pending,trk49382455,6,save10,referral,972.7
ord201057,2024-09-24,c46210,laptop,3,428.88,535 main st,debit card,shipped,trk81611937,3,winter15,facebook,1286.64
ord201058,2023-09-08,c32943,desk,2,412.14,127 main st,credit card,returned,trk26949106,2,freeship,instagram,824.28
ord201059,2024-09-22,c73629,desk,1,265.64,601 main st,credit card,returned,trk11492924,3,winter15,instagram,265.64
ord201060,2024-05-07,c38024,tablet,2,273.43,824 main st,cash,shipped,trk93370912,7,winter15,referral,546.86
ord201061,2025-01-29,c25445,laptop,5,131.7,830 main st,cash,shipped,trk12402431,8,freeship,google,658.5
ord201062,2023-08-23,c13501,chair,5,85.52,301 main st,gift card,cancelled,trk65149372,5,freeship,facebook,427.6
ord201063,2024-06-19,c42108,desk,2,320.68,336 main st,credit card,shipped,trk58407918,5,freeship,referral,641.36
ord201064,2025-02-12,c32121,laptop,4,198.81,654 main st,cash,returned,trk96074264,9,freeship,referral,795.24
ord201066,2023-12-20,c10791,desk,1,355.09,674 main st,debit card,cancelled,trk20321248,5,save10,instagram,355.09
ord201067,2023-06-06,c78959,phone,2,316.2,384 main st,online,returned,trk37426359,2,freeship,instagram,632.4
ord201068,2024-08-03,c29914,laptop,1,133.39,469 main st,debit card,shipped,trk22073506,2,save10,referral,133.39
ord201069,2023-02-25,c70506,monitor,1,454.23,255 main st,gift card,returned,trk12518384,3,freeship,facebook,454.23
ord201070,2024-09-06,c46873,desk,4,491.29,496 main st,debit card,pending,trk10926575,6,freeship,email,1965.16
ord201071,2025-06-24,c94037,phone,2,255.14,216 main st,cash,shipped,trk47536985,2,freeship,google,510.28
ord201072,2023-02-26,c88644,monitor,1,392.61,977 main st,gift card,cancelled,trk14900878,4,save10,referral,392.61
ord201073,2024-10-11,c69471,tablet,4,362.06,294 main st,debit card,returned,trk11107152,4,freeship,facebook,1448.24
ord201074,2024-05-10,c21437,phone,1,222.73,120 main st,online,returned,trk81624772,4,freeship,google,222.73
ord201075,2024-08-31,c40949,monitor,2,552.63,609 main st,debit card,delivered,trk43066749,7,winter15,instagram,1105.26
ord201076,2023-05-08,c99116,laptop,4,686.61,176 main st,cash,shipped,trk52711973,6,freeship,referral,2746.44
ord201077,2025-03-07,c57861,printer,3,305.16,115 main st,credit card,cancelled,trk47775217,8,save10,referral,915.48
ord201078,2023-03-18,c62627,desk,1,41.09,881 main st,online,returned,trk90060232,4,winter15,email,41.09
ord201079,2024-06-20,c89979,phone,5,634.0,144 main st,gift card,delivered,trk99055909,8,freeship,email,3170.0
ord201080,2023-01-20,c70613,laptop,5,464.74,438 main st,gift card,delivered,trk33140293,7,freeship,referral,2323.7
ord201081,2023-04-21,c55636,monitor,4,425.6,494 main st,credit card,pending,trk85897054,5,freeship,google,1702.4
ord201082,2023-10-06,c96595,chair,3,573.22,177 main st,debit card,pending,trk59779174,5,save10,email,1719.66
ord201083,2024-07-09,c68508,chair,1,123.28,895 main st,credit card,delivered,trk98960285,3,save10,email,123.28
ord201084,2023-01-08,c45175,phone,1,70.82,128 main st,gift card,pending,trk41792296,1,winter15,instagram,70.82
ord201085,2023-05-21,c28049,printer,2,646.69,404 main st,debit card,shipped,trk91426444,7,winter15,instagram,1293.38
ord201086,2023-12-23,c46967,tablet,2,513.42,401 main st,online,pending,trk91439791,5,winter15,instagram,1026.84
ord201087,2025-03-23,c84134,laptop,4,693.07,530 main st,online,shipped,trk48659380,8,save10,instagram,2772.28
ord201088,2023-11-30,c49831,desk,3,491.43,213 main st,gift card,shipped,trk21232601,6,winter15,instagram,1474.29
ord201089,2025-03-15,c13324,tablet,2,599.74,440 main st,gift card,shipped,trk66967997,2,freeship,instagram,1199.48
ord201090,2023-02-25,c61225,monitor,2,650.25,996 main st,gift card,returned,trk37022954,6,freeship,instagram,1300.5
ord201091,2024-10-08,c16400,laptop,3,209.48,123 main st,debit card,pending,trk57771859,4,freeship,email,628.44
ord201092,2023-08-21,c38642,laptop,5,209.2,930 main st,debit card,delivered,trk47744396,6,winter15,email,1046.0
ord201093,2023-06-09,c86773,phone,4,197.36,557 main st,gift card,returned,trk22612240,9,freeship,instagram,789.44
ord201094,2023-06-28,c66093,printer,4,648.91,615 main st,credit card,shipped,trk54950785,6,save10,instagram,2595.64
ord201095,2024-04-23,c33051,phone,2,441.54,397 main st,online,delivered,trk92929755,2,save10,email,883.08
ord201096,2025-05-03,c18169,tablet,2,464.92,782 main st,debit card,returned,trk49482923,2,freeship,facebook,929.84
ord201097,2024-12-26,c81370,monitor,5,506.45,344 main st,gift card,shipped,trk99682998,7,winter15,google,2532.25
ord201098,2023-06-17,c91103,monitor,4,255.86,155 main st,credit card,delivered,trk91653000,7,freeship,email,1023.44
ord201099,2024-09-19,c21953,laptop,2,125.23,272 main st,cash,cancelled,trk60774796,3,freeship,email,250.46
ord201100,2023-08-17,c15146,laptop,5,38.11,428 main st,debit card,cancelled,trk79790530,6,winter15,instagram,190.55
ord201101,2025-06-08,c43546,monitor,3,161.97,904 main st,cash,pending,trk85871121,4,save10,email,485.91
ord201102,2024-06-03,c98474,chair,4,347.17,997 main st,debit card,shipped,trk86192984,8,freeship,instagram,1388.68
ord201103,2023-04-24,c90292,laptop,4,276.32,129 main st,online,delivered,trk26270357,5,freeship,google,1105.28
ord201104,2024-07-25,c17075,tablet,4,314.76,850 main st,online,shipped,trk63547510,8,freeship,instagram,1259.04
ord201105,2024-01-08,c12487,tablet,3,475.69,884 main st,gift card,cancelled,trk23324770,3,freeship,google,1427.07
ord201106,2023-03-12,c34555,chair,1,372.8,903 main st,cash,cancelled,trk72859458,6,save10,facebook,372.8
ord201107,2025-06-30,c25110,tablet,2,63.21,282 main st,online,cancelled,trk80963328,4,save10,google,126.42
ord201108,2023-03-20,c35136,laptop,1,634.94,462 main st,online,cancelled,trk49753703,5,winter15,instagram,634.94
ord201109,2024-04-08,c62277,printer,4,77.47,474 main st,gift card,returned,trk32026174,7,save10,instagram,309.88
ord201110,2024-02-25,c12472,chair,3,84.31,912 main st,credit card,shipped,trk36103184,3,save10,email,252.93
ord201111,2023-05-06,c24047,monitor,4,234.45,362 main st,online,cancelled,trk91338580,9,freeship,instagram,937.8
ord201112,2023-10-13,c76929,desk,1,356.81,563 main st,online,delivered,trk80694400,1,winter15,instagram,356.81
ord201113,2023-03-19,c52914,desk,4,209.99,168 main st,cash,delivered,trk80819053,8,freeship,google,839.96
ord201114,2023-03-16,c55164,tablet,3,659.88,609 main st,gift card,cancelled,trk79610967,3,freeship,google,1979.64
ord201115,2025-06-20,c70426,laptop,2,336.32,562 main st,online,returned,trk89687816,3,freeship,google,672.64
ord201116,2023-10-14,c69149,printer,2,531.49,562 main st,credit card,delivered,trk61265132,7,winter15,facebook,1062.98
ord201117,2024-05-20,c78684,chair,3,588.44,858 main st,gift card,shipped,trk95779073,8,winter15,google,1765.32
ord201118,2024-05-24,c58168,phone,3,251.48,359 main st,credit card,returned,trk99102265,4,freeship,email,754.44
ord201119,2024-11-24,c99024,laptop,1,684.65,250 main st,credit card,delivered,trk24675988,1,freeship,email,684.65
ord201120,2025-05-10,c22919,tablet,1,195.86,267 main st,online,pending,trk82416295,3,freeship,facebook,195.86
ord201121,2023-05-28,c98354,phone,3,50.34,393 main st,gift card,returned,trk43070888,3,freeship,instagram,151.02
ord201123,2023-04-14,c68936,tablet,3,554.25,843 main st,debit card,shipped,trk73163634,6,winter15,referral,1662.75
ord201124,2023-05-09,c33744,chair,4,576.87,888 main st,gift card,returned,trk40245983,5,freeship,instagram,2307.48
ord201125,2023-10-16,c23555,desk,4,408.36,156 main st,gift card,cancelled,trk67210247,4,freeship,referral,1633.44
ord201126,2024-07-22,c34337,phone,5,190.11,325 main st,cash,delivered,trk36195559,7,save10,google,950.55
ord201127,2025-03-15,c69396,printer,3,602.75,920 main st,credit card,shipped,trk33155049,6,save10,email,1808.25
ord201128,2023-08-17,c49198,monitor,3,646.79,447 main st,cash,cancelled,trk10883354,5,winter15,google,1940.37
ord201129,2023-06-11,c43911,chair,4,418.71,239 main st,cash,pending,trk37495481,8,freeship,instagram,1674.84
ord201130,2025-02-16,c24347,laptop,2,323.45,533 main st,credit card,returned,trk27233265,5,freeship,instagram,646.9
ord201131,2024-07-18,c21043,phone,1,694.5,195 main st,credit card,pending,trk41691086,3,winter15,facebook,694.5
ord201132,2024-12-02,c58858,chair,2,337.32,948 main st,credit card,cancelled,trk30406357,4,save10,email,674.64
ord201133,2024-04-09,c20670,printer,2,467.91,432 main st,gift card,returned,trk76731303,5,winter15,facebook,935.82
ord201134,2024-06-08,c90993,desk,4,38.28,950 main st,debit card,cancelled,trk53964711,4,winter15,facebook,153.12
ord201135,2023-12-28,c11473,printer,2,73.41,562 main st,online,shipped,trk97793275,2,save10,google,146.82
ord201136,2023-09-24,c71899,tablet,3,668.33,799 main st,gift card,pending,trk34856025,4,winter15,facebook,2004.99
ord201137,2024-07-29,c48577,printer,4,410.21,841 main st,cash,pending,trk59911645,5,winter15,instagram,1640.84
ord201138,2023-12-18,c13100,desk,4,294.41,188 main st,debit card,pending,trk55565668,4,freeship,instagram,1177.64
ord201139,2025-03-01,c70659,chair,3,501.82,568 main st,gift card,cancelled,trk28290825,4,freeship,email,1505.46
ord201140,2024-06-24,c49838,printer,2,552.83,904 main st,credit card,cancelled,trk38297718,3,freeship,referral,1105.66
ord201141,2025-02-16,c11998,chair,3,498.66,382 main st,cash,cancelled,trk26707221,6,freeship,email,1495.98
ord201142,2024-08-23,c23405,phone,4,695.1,484 main st,debit card,returned,trk83678708,8,freeship,email,2780.4
ord201143,2023-04-03,c41132,chair,1,381.61,114 main st,debit card,pending,trk51040137,5,freeship,email,381.61
ord201144,2023-02-16,c88463,desk,5,507.94,292 main st,online,cancelled,trk88749996,9,freeship,facebook,2539.7
ord201145,2025-05-12,c28152,desk,3,571.53,821 main st,debit card,delivered,trk59642814,6,freeship,facebook,1714.59
ord201146,2024-10-03,c36383,monitor,5,421.44,286 main st,cash,pending,trk93336357,5,save10,instagram,2107.2
ord201147,2025-01-02,c19759,chair,2,588.3,234 main st,online,pending,trk22515454,2,freeship,email,1176.6
ord201148,2024-06-25,c54886,phone,1,355.15,442 main st,cash,returned,trk66241930,2,save10,email,355.15
ord201149,2024-07-25,c27305,chair,2,695.29,957 main st,credit card,pending,trk28789916,6,freeship,instagram,1390.58
ord201150,2023-02-20,c17921,desk,4,302.65,119 main st,credit card,cancelled,trk79291524,8,save10,referral,1210.6
ord201151,2023-01-29,c94381,chair,2,608.04,962 main st,cash,cancelled,trk69804304,4,freeship,google,1216.08
ord201152,2023-11-09,c25162,tablet,2,344.18,533 main st,credit card,shipped,trk42183078,7,freeship,referral,688.36
ord201153,2024-12-16,c98317,monitor,4,696.71,276 main st,debit card,shipped,trk37172138,4,freeship,instagram,2786.84
ord201154,2025-06-11,c53631,monitor,3,198.63,593 main st,cash,pending,trk67589167,8,save10,instagram,595.89
ord201155,2023-08-13,c41478,printer,4,534.57,667 main st,credit card,delivered,trk62068126,6,freeship,facebook,2138.28
ord201156,2023-07-19,c20512,laptop,4,690.78,980 main st,credit card,shipped,trk98234737,9,freeship,referral,2763.12
ord201157,2024-05-29,c25841,monitor,3,301.55,242 main st,debit card,delivered,trk21451375,5,freeship,google,904.65
ord201158,2023-04-20,c82781,monitor,4,27.42,661 main st,debit card,pending,trk20605418,4,save10,referral,109.68
ord201159,2024-02-23,c66112,desk,4,466.7,874 main st,debit card,returned,trk60955607,8,freeship,instagram,1866.8
ord201160,2024-09-04,c40466,desk,1,541.64,449 main st,debit card,shipped,trk70255168,5,save10,email,541.64
ord201161,2023-10-16,c32570,phone,1,11.39,826 main st,cash,cancelled,trk35969968,6,winter15,email,11.39
ord201162,2025-03-11,c29405,phone,2,224.37,251 main st,debit card,delivered,trk33125798,3,winter15,referral,448.74
ord201163,2024-06-11,c30643,laptop,3,306.29,966 main st,credit card,returned,trk19477485,7,winter15,instagram,918.87
ord201164,2024-01-08,c65890,tablet,5,315.57,340 main st,debit card,delivered,trk64530489,6,winter15,email,1577.85
ord201165,2023-07-14,c36992,chair,3,223.79,617 main st,debit card,pending,trk63460217,3,freeship,google,671.37
ord201166,2023-07-31,c95568,chair,3,324.47,971 main st,cash,delivered,trk37075292,4,winter15,email,973.41
ord201167,2023-10-17,c17966,printer,2,92.87,360 main st,credit card,pending,trk31169396,5,freeship,facebook,185.74
ord201168,2023-04-08,c89559,laptop,2,331.42,297 main st,credit card,delivered,trk82838108,6,winter15,google,662.84
ord201169,2024-12-23,c15849,chair,1,525.43,643 main st,cash,cancelled,trk26794546,2,save10,instagram,525.43
ord201170,2023-08-03,c94257,printer,2,697.19,762 main st,cash,returned,trk40220743,7,freeship,email,1394.38
ord201171,2023-08-28,c39911,phone,4,518.4,699 main st,credit card,delivered,trk80431998,7,save10,facebook,2073.6
ord201172,2025-02-04,c28828,desk,3,131.96,745 main st,credit card,pending,trk32550359,8,freeship,instagram,395.88
ord201173,2024-10-04,c82921,monitor,1,208.36,703 main st,online,shipped,trk31079911,4,freeship,email,208.36
ord201174,2023-11-27,c50159,printer,3,222.34,105 main st,credit card,returned,trk53737452,5,winter15,email,667.02
ord201175,2024-09-10,c62512,printer,3,91.74,368 main st,debit card,returned,trk24139954,8,freeship,referral,275.22
ord201176,2023-08-13,c39260,tablet,2,213.83,374 main st,debit card,cancelled,trk55587314,2,winter15,email,427.66
ord201177,2023-04-27,c23917,printer,1,127.55,433 main st,cash,shipped,trk44434536,3,save10,referral,127.55
ord201178,2024-09-08,c65107,monitor,1,70.24,456 main st,credit card,cancelled,trk10261578,4,freeship,google,70.24
ord201179,2023-01-08,c84630,laptop,5,518.55,907 main st,credit card,cancelled,trk48054997,6,winter15,instagram,2592.75
ord201180,2023-10-31,c42235,chair,4,298.36,722 main st,debit card,pending,trk49379882,8,freeship,google,1193.44
ord201181,2023-07-27,c70246,desk,3,158.74,293 main st,online,pending,trk45708320,7,freeship,instagram,476.22
ord201182,2025-06-14,c18473,chair,2,420.29,700 main st,gift card,returned,trk97834202,3,save10,google,840.58
ord201183,2023-04-05,c12607,desk,1,281.52,460 main st,gift card,shipped,trk83653396,6,winter15,referral,281.52
ord201184,2023-09-27,c10222,laptop,1,204.08,979 main st,gift card,returned,trk86297895,4,freeship,google,204.08
ord201185,2024-07-08,c77344,chair,1,343.31,777 main st,gift card,returned,trk20605055,6,save10,google,343.31
ord201186,2023-11-18,c65497,monitor,1,163.32,676 main st,cash,shipped,trk83702761,6,winter15,facebook,163.32
ord201187,2024-03-13,c26340,desk,2,184.6,562 main st,gift card,delivered,trk59962703,7,winter15,email,369.2
ord201188,2023-10-07,c75619,printer,2,371.29,924 main st,gift card,shipped,trk23086941,5,winter15,facebook,742.58
ord201189,2024-08-17,c96136,tablet,5,389.22,149 main st,cash,cancelled,trk60856682,7,freeship,referral,1946.1
ord201190,2025-06-08,c46886,desk,3,616.39,754 main st,credit card,shipped,trk82791646,6,freeship,instagram,1849.17
ord201191,2025-02-10,c44148,desk,4,376.43,809 main st,gift card,pending,trk67872709,5,winter15,instagram,1505.72
ord201192,2024-02-28,c72007,chair,3,432.85,999 main st,online,pending,trk16240916,4,freeship,instagram,1298.55
ord201193,2025-06-16,c45104,tablet,1,687.89,348 main st,cash,returned,trk38559816,1,freeship,email,687.89
ord201194,2023-11-19,c29885,printer,3,189.44,725 main st,cash,pending,trk62067865,4,freeship,email,568.32
ord201195,2024-06-20,c21126,desk,1,107.04,392 main st,credit card,cancelled,trk38009181,6,freeship,google,107.04
ord201196,2024-03-04,c20095,monitor,2,662.53,778 main st,online,cancelled,trk69207593,5,freeship,facebook,1325.06
ord201197,2023-07-13,c79674,tablet,2,436.84,275 main st,online,delivered,trk88039356,2,freeship,instagram,873.68
ord201198,2024-08-22,c64753,chair,4,262.52,509 main st,debit card,cancelled,trk71683331,4,winter15,instagram,1050.08
ord201199,2023-06-11,c57502,tablet,4,560.58,201 main st,gift card,returned,trk51116746,6,save10,referral,2242.32
